
2025-12-03 18:01:25,555555559995a5a6aa6a5669a996aa9aaa555a9559,ec4017986020f3eb,20.4,1,151,1,0xE,0x40,0xF3E
2025-12-03 18:02:03,555555559995a5a6aa6a5669a956aa9aaaaaa66995,ec4017987020049e,20.6,1,151,1,0xE,0x40,0x49
2025-12-03 18:02:42,555555559995a5a6aa6a5669a9a9aa9aaa6aa66555,ec401798802014df,20.7,1,151,1,0xE,0x40,0x14D
2025-12-03 18:03:21,555555559995a5a6aa6a5669a969aa9aaa9aa69999,ec401798902024aa,20.8,1,151,1,0xE,0x40,0x24A
2025-12-03 18:04:00,555555559995a5a6aa6a5669a99a6a9aaaa55aaa55,ec4017982120c30f,20.9,1,151,1,0xE,0x40,0xC30
2025-12-03 18:04:40,555555559995a5a6aa6a5669a9666a9aaa555a9a66,ec4017985120f325,21.2,1,151,1,0xE,0x40,0xF32
2025-12-03 18:05:18,555555559995a5a6aa6a5669a9566a9aaa6aa6a555,ec401798712014cf,21.5,1,151,1,0xE,0x40,0x14C
2025-12-03 18:06:36,555555559995a5a6aa6a5669a95a6a9aaa655a5699,ec4017983120d37a,21.7,1,151,1,0xE,0x40,0xD37
2025-12-03 18:08:39,555555559995a5a6aa6a69a6a966aa9aaa595a56a6,ec4019485020b374,20.7,1,151,1,0xE,0x40,0xB37
2025-12-03 18:09:18,555555559995a5a6aa6a69a6a9a6aa9aaa995aaa6a,ec4019484020a301,20.5,1,73,1,0xE,0x40,0xA30
2025-12-03 18:09:57,555555559995a5a6aa6a69a6a99aaa9aaaa95a6695,ec4019482020835e,20.4,1,73,1,0xE,0x40,0x835
2025-12-03 18:11:15,555555559995a5a6aa6a69a6a96aaa9aaa565aa56a,ec401948102073c1,20.2,1,73,1,0xE,0x40,0x73C
2025-12-03 18:12:34,555555559995a5a6aa6a69a6a95aaa9aaa695a9a59,ec4019483020932b,20.1,1,73,1,0xE,0x40,0x932
2025-12-03 18:13:12,555555559995a5a6aa6a69a6a9a9aa9aaa955a6555,ec4019488020e3df,20.3,1,73,1,0xE,0x40,0xE3D
2025-12-03 18:13:51,555555559995a5a6aa6a69a6a9966a9aaa655a5999,ec4019486120d3ba,20.8,1,73,1,0xE,0x40,0xD3B
2025-12-03 18:14:30,555555559995a5a6aa6a69a6a99a9a9aaa995a55a5,ec4019482220a3fc,21.6,1,73,1,0xE,0x40,0xA3F
2025-12-03 18:15:49,555555559995a5a6aa6a69a6a9a96a9aaa555aa995,ec4019488120f38e,22.2,1,73,1,0xE,0x40,0xF38
2025-12-03 18:16:27,555555559995a5a6aa6a69a6a9666a9aaaa55a9a66,ec4019485120c325,21.8,1,73,1,0xE,0x40,0xC32
2025-12-03 18:17:06,555555559995a5a6aa6a69a6a99a6a9aaa695aaa55,ec4019482120930f,21.5,1,73,1,0xE,0x40,0x930
2025-12-03 18:17:45,555555559995a5a6aa6a69a6a9aa6a9aaa565a9566,ec401948012073e5,21.2,1,73,1,0xE,0x40,0x73E
2025-12-03 18:19:04,555555559995a5a6aa6a69a6a996aa9aaaa55a9559,ec4019486020c3eb,20.8,1,73,1,0xE,0x40,0xC3E
2025-12-03 18:19:50,555555559995a5a6aa6a5969a966aa9aaa9aa656a6,ec401b9850202474,20.6,1,73,1,0xE,0x40,0x247
2025-12-03 18:20:29,555555559995a5a6aa6a5969a9a6aa9aaa6aa6aa6a,ec401b9840201401,20.4,1,155,1,0xE,0x40,0x140
2025-12-03 18:21:08,555555559995a5a6aa6a5969a95aaa9aaaaaa69a59,ec401b983020042b,20.4,1,155,1,0xE,0x40,0x42
2025-12-03 18:21:47,555555559995a5a6aa6a5969a99aaa9aaa555a6695,ec401b982020f35e,20.3,1,155,1,0xE,0x40,0xF35
2025-12-03 18:23:44,555555559995a5a6aa6a5969a96aaa9aaa955aa56a,ec401b981020e3c1,20.2,1,155,1,0xE,0x40,0xE3C
2025-12-03 18:25:02,555555559995a5a6aa6a5969a9aaaa9aaa655a59a6,ec401b980020d3b4,20.1,1,155,1,0xE,0x40,0xD3B
2025-12-03 18:26:20,555555559995a5a6aa6a5969a9a9aa9aaa66a66555,ec401b98802054df,20.2,1,155,1,0xE,0x40,0x54D
2025-12-03 18:26:59,555555559995a5a6aa6a5969a9666a9aaa5aa69a66,ec401b9851203425,20.8,1,155,1,0xE,0x40,0x342
2025-12-03 18:27:38,555555559995a5a6aa6a5969a96a9a9aaaaaa6965a,ec401b9812200463,21.5,1,155,1,0xE,0x40,0x46
2025-12-03 18:28:17,555555559995a5a6aa6a5969a9569a9aaa96a65aa5,ec401b987220643c,22.1,1,155,1,0xE,0x40,0x643
2025-12-03 18:29:35,555555559995a5a6aa6a5969a95a9a9aaa9aa6a969,ec401b9832202489,22.7,1,155,1,0xE,0x40,0x248
2025-12-03 18:30:14,555555559995a5a6aa6a5969a9aa9a9aaa555a6a96,ec401b980220f316,22.3,1,155,1,0xE,0x40,0xF31
2025-12-03 18:30:53,555555559995a5a6aa6a5969a9566a9aaa66a6a555,ec401b98712054cf,22.0,1,155,1,0xE,0x40,0x54C
2025-12-03 18:32:11,555555559995a5a6aa6a5969a95a6a9aaa6aa65699,ec401b983120147a,21.5,1,155,1,0xE,0x40,0x147
2025-12-03 18:32:50,555555559995a5a6aa6a5969a96a6a9aaa555a69aa,ec401b981120f390,21.3,1,155,1,0xE,0x40,0xF39
2025-12-03 18:33:29,555555559995a5a6aa6a5969a969aa9aaa96a69999,ec401b98902064aa,21.1,1,155,1,0xE,0x40,0x64A
2025-12-03 18:34:47,555555559995a5a6aa6a5969a956aa9aaaa6a66995,ec401b987020449e,20.8,1,155,1,0xE,0x40,0x449
2025-12-03 18:35:26,555555559995a5a6aa6a5969a996aa9aaa5aa69559,ec401b98602034eb,20.6,1,155,1,0xE,0x40,0x34E
2025-12-03 18:37:12,555555559995a5a6aa6a5555a9a6aa9aaa59a6aa6a,ec401ff84020b401,20.4,1,255,1,0xE,0x40,0xB40
2025-12-03 18:37:51,555555559995a5a6aa6a5555a95aaa9aaa99a69a59,ec401ff83020a42b,20.3,1,255,1,0xE,0x40,0xA42
2025-12-03 18:38:30,555555559995a5a6aa6a5555a96aaa9aaaa9a6a56a,ec401ff8102084c1,20.3,1,255,1,0xE,0x40,0x84C
2025-12-03 18:39:48,555555559995a5a6aa6a5555a9aaaa9aaa56a659a6,ec401ff8002074b4,20.1,1,255,1,0xE,0x40,0x74B
2025-12-03 18:41:06,555555559995a5a6aa6a5555a9a9aa9aaa55a66555,ec401ff88020f4df,20.3,1,255,1,0xE,0x40,0xF4D
2025-12-03 18:41:45,555555559995a5a6aa6a5555a9a66a9aaaa5a666aa,ec401ff84120c450,20.8,1,255,1,0xE,0x40,0xC45
2025-12-03 18:43:03,555555559995a5a6aa6a5555a95a9a9aaaa5a6a969,ec401ff83220c489,21.4,1,255,1,0xE,0x40,0xC48
2025-12-03 18:43:42,555555559995a5a6aa6a5555a9569a9aaaaa665aa5,ec401ff87220053c,22.3,1,255,1,0xE,0x40,0x53
2025-12-03 18:44:21,555555559995a5a6aa6a5555a9aa5a9aaa99a6a656,ec401ff80320a447,22.7,1,255,1,0xE,0x40,0xA44
2025-12-03 18:45:00,555555559995a5a6aa6a5555a9699a9aaa9a66aaa9,ec401ff892202508,23.0,1,255,1,0xE,0x40,0x250
2025-12-03 18:46:18,555555559995a5a6aa6a5555a9566a9aaa55a6a555,ec401ff87120f4cf,22.3,1,255,1,0xE,0x40,0xF4C
2025-12-03 18:46:57,555555559995a5a6aa6a5555a95a6a9aaa59a65699,ec401ff83120b47a,21.7,1,255,1,0xE,0x40,0xB47
2025-12-03 18:47:36,555555559995a5a6aa6a5555a969aa9aaaaa669999,ec401ff8902005aa,21.3,1,255,1,0xE,0x40,0x5A
2025-12-03 18:48:15,555555559995a5a6aa6a5555a956aa9aaa95a66995,ec401ff87020e49e,20.9,1,255,1,0xE,0x40,0xE49
2025-12-03 18:49:33,555555559995a5a6aa6a5555a99aaa9aaa69a66695,ec401ff82020945e,20.2,1,255,1,0xE,0x40,0x945
2025-12-03 18:50:51,555555559995a5a6aa6a5555a969696aaaa96656a9,ec401ff899108578,20.0,1,255,1,0xE,0x40,0x857
2025-12-03 18:51:30,555555559995a5a6aa6a5555a956696aaa9666a6a5,ec401ff87910654c,19.9,1,255,1,0xE,0x40,0x654
2025-12-03 18:52:09,555555559995a5a6aa6a5555a996696aaa66665a69,ec401ff869105539,19.7,1,255,1,0xE,0x40,0x553
2025-12-03 18:52:48,555555559995a5a6aa6a5555a966696aaaa6669996,ec401ff8591045a6,19.6,1,255,1,0xE,0x40,0x45A
2025-12-03 18:53:27,555555559995a5a6aa6a5555a9a6696aaa5a66655a,ec401ff8491035d3,19.5,1,255,1,0xE,0x40,0x35D
2025-12-03 18:54:06,555555559995a5a6aa6a5555a95a696aaa9a665569,ec401ff8391025f9,19.4,1,255,1,0xE,0x40,0x25F
2025-12-03 18:54:45,555555559995a5a6aa6a5555a99a696aaa6a66a9a5,ec401ff82910158c,19.3,1,255,1,0xE,0x40,0x158
2025-12-03 18:55:24,555555559995a5a6aa6a5555a96a696aaaaa666a5a,ec401ff819100513,19.2,1,255,1,0xE,0x40,0x51
2025-12-03 18:56:03,555555559995a5a6aa6a5555a9aa696aaa55a69696,ec401ff80910f466,19.0,1,255,1,0xE,0x40,0xF46
2025-12-03 18:57:21,555555559995a5a6aa6a5555a969a96aaa56669a69,ec401ff898107529,18.9,1,255,1,0xE,0x40,0x752
2025-12-03 18:58:00,555555559995a5a6aa6a5555a9a9a96aaa966666a5,ec401ff88810655c,18.9,1,255,1,0xE,0x40,0x655
2025-12-03 18:59:18,555555559995a5a6aa6a5555a956a96aaa66666a65,ec401ff87810551d,18.8,1,255,1,0xE,0x40,0x551
2025-12-03 19:00:36,555555559995a5a6aa6a5555a996a96aaaa66696a9,ec401ff868104568,18.7,1,255,1,0xE,0x40,0x456
2025-12-03 19:02:33,555555559995a5a6aa6a5555a966a96aaa5a665556,ec401ff8581035f7,18.6,1,255,1,0xE,0x40,0x35F
2025-12-03 19:04:30,555555559995a5a6aa6a5555a9a6a96aaa9a66a99a,ec401ff848102582,18.5,1,255,1,0xE,0x40,0x258
2025-12-03 19:06:27,555555559995a5a6aa6a5555a95aa96aaa6a6699a9,ec401ff8381015a8,18.4,1,255,1,0xE,0x40,0x15A
2025-12-03 19:07:15,555555559995a5a6aa6a6599a9a6a96aaa59a6a99a,ec401da84810b482,18.4,1,255,1,0xE,0x40,0xB48
2025-12-03 19:07:54,555555559995a5a6aa6a6599a956a96aaa95a66a65,ec401da87810e41d,18.4,1,173,1,0xE,0x40,0xE41
2025-12-03 19:08:33,555555559995a5a6aa6a6599a969a96aaaaa669a69,ec401da898100529,18.9,1,173,1,0xE,0x40,0x52
2025-12-03 19:09:12,555555559995a5a6aa6a6599a96a696aaa69a66a5a,ec401da819109413,18.9,1,173,1,0xE,0x40,0x941
2025-12-03 19:09:51,555555559995a5a6aa6a6599a99a696aaa99a6a9a5,ec401da82910a48c,19.1,1,173,1,0xE,0x40,0xA48
2025-12-03 19:10:30,555555559995a5a6aa6a6599a9a6696aaaa5a6655a,ec401da84910c4d3,19.2,1,173,1,0xE,0x40,0xC4D
2025-12-03 19:11:09,555555559995a5a6aa6a6599a966696aaa65a69996,ec401da85910d4a6,19.4,1,173,1,0xE,0x40,0xD4A
2025-12-03 19:11:48,555555559995a5a6aa6a6599a996696aaa95a65a69,ec401da86910e439,19.5,1,173,1,0xE,0x40,0xE43
2025-12-03 19:12:27,555555559995a5a6aa6a6599a956696aaa55a6a6a5,ec401da87910f44c,19.6,1,173,1,0xE,0x40,0xF44
2025-12-03 19:13:06,555555559995a5a6aa6a6599a9a9696aaaaa66aa65,ec401da88910050d,19.7,1,173,1,0xE,0x40,0x50
2025-12-03 19:14:24,555555559995a5a6aa6a6599a9aaaa9aaaaaa659a6,ec401da8002004b4,19.9,1,173,1,0xE,0x40,0x4B
2025-12-03 19:15:03,555555559995a5a6aa6a6599a96aaa9aaa6aa6a56a,ec401da8102014c1,20.0,1,173,1,0xE,0x40,0x14C
2025-12-03 19:16:21,555555559995a5a6aa6a6599a99aaa9aaa9aa66695,ec401da82020245e,20.1,1,173,1,0xE,0x40,0x245
2025-12-03 19:17:00,555555559995a5a6aa6a6599a95aaa9aaa5aa69a59,ec401da83020342b,20.2,1,173,1,0xE,0x40,0x342
2025-12-03 19:17:39,555555559995a5a6aa6a6599a9a6aa9aaaa6a6aa6a,ec401da840204401,20.3,1,173,1,0xE,0x40,0x440
2025-12-03 19:18:18,555555559995a5a6aa6a6599a966aa9aaa66a656a6,ec401da850205474,20.4,1,173,1,0xE,0x40,0x547
2025-12-03 19:18:57,555555559995a5a6aa6a6599a996aa9aaa96a69559,ec401da8602064eb,20.5,1,173,1,0xE,0x40,0x64E
2025-12-03 19:20:15,555555559995a5a6aa6a6599a956aa9aaa56a66995,ec401da87020749e,20.6,1,173,1,0xE,0x40,0x749
2025-12-03 19:20:54,555555559995a5a6aa6a6599a9a9aa9aaaa9a66555,ec401da8802084df,20.7,1,173,1,0xE,0x40,0x84D
2025-12-03 19:21:33,555555559995a5a6aa6a6599a969aa9aaa69a69999,ec401da8902094aa,20.8,1,173,1,0xE,0x40,0x94A
2025-12-03 19:22:52,555555559995a5a6aa6a6599a9aa6a9aaa6aa69566,ec401da8012014e5,20.9,1,173,1,0xE,0x40,0x14E
2025-12-03 19:24:09,555555559995a5a6aa6a6599a96a6a9aaa9aa669aa,ec401da811202490,21.0,1,173,1,0xE,0x40,0x249
2025-12-03 19:38:28,555555559995a5a6aa6a65996a56aa9aaaaaa65a65,ec401da17020043d,20.7,1,173,1,0xE,0x40,0x43
2025-12-03 19:39:06,555555559995a5a6aa6a65996a96aa9aaa555aa6a9,ec401da16020f348,20.6,1,173,1,0xE,0x40,0xF34
2025-12-03 19:39:46,555555559995a5a6aa6a65996aa6aa9aaa655a999a,ec401da14020d3a2,20.6,1,173,1,0xE,0x40,0xD3A
2025-12-03 19:40:25,555555559995a5a6aa6a65996a9aaa9aaa595a5565,ec401da12020b3fd,20.4,1,173,1,0xE,0x40,0xB3F
2025-12-03 19:41:03,555555559995a5a6aa6a65996a6aaa9aaa995a969a,ec401da11020a362,20.2,1,173,1,0xE,0x40,0xA36
2025-12-03 19:41:43,555555559995a5a6aa6a65996aaaaa9aaa695a6a56,ec401da100209317,11.9,1,131,0,0xE,0x40,0x931
2025-12-03 19:42:21,555555559995a5a6aa6a65996a69696aaa99a66559,ec401da19910a4db,11.9,1,131,0,0xE,0x40,0xA4D
2025-12-03 19:43:01,555555559995a5a6aa6a65996aa9696aaa69a69995,ec401da1891094ae,19.9,1,173,1,0xE,0x40,0x94A
2025-12-03 19:43:40,555555559995a5a6aa6a65996a56696aaaa9a69555,ec401da1791084ef,19.8,1,173,1,0xE,0x40,0x84E
2025-12-03 19:44:18,555555559995a5a6aa6a65996a96696aaa56a66999,ec401da16910749a,19.6,1,173,1,0xE,0x40,0x749
2025-12-03 19:44:58,555555559995a5a6aa6a65996a66696aaa96a6aa66,ec401da159106405,19.5,1,173,1,0xE,0x40,0x640
2025-12-03 19:45:37,555555559995a5a6aa6a65996aa6696aaa66a656aa,ec401da149105470,19.4,1,173,1,0xE,0x40,0x547
2025-12-03 19:46:16,555555559995a5a6aa6a65996a5a696aaaa6a66699,ec401da13910445a,19.4,1,173,1,0xE,0x40,0x445
2025-12-03 19:47:33,555555559995a5a6aa6a65996a9a696aaa5aa69a55,ec401da12910342f,19.2,1,173,1,0xE,0x40,0x342
2025-12-03 19:48:52,555555559995a5a6aa6a65996a6a696aaa9aa659aa,ec401da1191024b0,19.2,1,173,1,0xE,0x40,0x24B
2025-12-03 19:50:10,555555559995a5a6aa6a65996aaa696aaa6aa6a566,ec401da1091014c5,19.1,1,173,1,0xE,0x40,0x14C
2025-12-03 19:51:28,555555559995a5a6aa6a65996a69a96aaa69a6a999,ec401da19810948a,19.0,1,173,1,0xE,0x40,0x948
2025-12-03 19:53:25,555555559995a5a6aa6a65996aa9a96aaaa9a65555,ec401da1881084ff,18.9,1,173,1,0xE,0x40,0x84F
2025-12-03 19:54:43,555555559995a5a6aa6a65996a56a96aaa56a65995,ec401da1781074be,18.8,1,173,1,0xE,0x40,0x74B
2025-12-03 19:56:40,555555559995a5a6aa6a65996a96a96aaa96a6a559,ec401da1681064cb,11.7,1,131,0,0xE,0x40,0x64C
2025-12-03 19:59:55,555555559995a5a6aa6a65996a66a96aaa66a666a6,ec401da158105454,18.5,1,173,1,0xE,0x40,0x545
2025-12-03 20:01:52,555555559995a5a6aa6a65996aa6a96aaaa6a69a6a,ec401da148104421,18.4,1,173,1,0xE,0x40,0x442
2025-12-03 20:05:07,555555559995a5a6aa6a65996a5aa96aaa5aa6aa59,ec401da13810340b,18.3,1,173,1,0xE,0x40,0x340
2025-12-03 20:07:43,555555559995a5a6aa6a65999a5aa96aaaa6a665aa,ec401da2381044d0,11.6,1,131,0,0xE,0x40,0x44D
2025-12-03 20:09:40,555555559995a5a6aa6a65999a9aa96aaa5aa69966,ec401da2281034a5,11.6,1,131,0,0xE,0x40,0x34A
2025-12-03 20:12:16,555555559995a5a6aa6a65999a6aa96aaa9aa65a99,ec401da21810243a,11.6,1,131,0,0xE,0x40,0x243
