house,temp_c,r12_hex,ec40_hex
247,20.1,0x8C1,ec4017f8102004c1
247,20.1,0x8C1,ec4017f8102004c1
247,20.0,0x8B4,ec4017f80020f3b4
247,20.0,0x8B4,ec4017f80020f3b4
247,20.0,0x8B4,ec4017f80020f3b4
247,20.0,0x8B4,ec4017f80020f3b4
247,19.9,0x878,ec4017f899100578
247,19.9,0x878,ec4017f899100578
247,19.9,0x878,ec4017f899100578
247,19.9,0x878,ec4017f899100578
247,19.8,0x80D,ec4017f88910f40d
247,19.8,0x80D,ec4017f88910f40d
247,19.7,0x84C,ec4017f87910e44c
247,19.7,0x84C,ec4017f87910e44c
247,19.6,0x839,ec4017f86910d439
247,19.6,0x839,ec4017f86910d439
247,19.6,0x839,ec4017f86910d439
247,19.6,0x839,ec4017f86910d439
247,19.5,0x8A6,ec4017f85910c4a6
247,19.5,0x8A6,ec4017f85910c4a6
247,19.3,0x8F9,ec4017f83910a4f9
247,19.3,0x8F9,ec4017f83910a4f9
247,19.2,0x88C,ec4017f82910948c
247,19.2,0x88C,ec4017f82910948c
247,19.1,0x813,ec4017f819108413
247,19.1,0x813,ec4017f819108413
247,18.9,0x829,ec4017f89810f429
247,18.9,0x829,ec4017f89810f429
247,18.8,0x85C,ec4017f88810e45c
247,18.8,0x85C,ec4017f88810e45c
247,18.6,0x868,ec4017f86810c468
247,18.6,0x868,ec4017f86810c468
247,18.4,0x882,ec4017f84810a482
247,18.4,0x882,ec4017f84810a482
247,18.3,0x8A8,ec4017f8381094a8
247,18.3,0x8A8,ec4017f8381094a8
247,18.1,0x842,ec4017f818107442
247,18.1,0x842,ec4017f818107442
247,17.9,0x815,ec4017f89710e415
247,17.9,0x815,ec4017f89710e415
247,17.7,0x821,ec4017f87710c421
247,17.7,0x821,ec4017f87710c421
247,17.5,0x8CB,ec4017f85710a4cb
247,17.5,0x8CB,ec4017f85710a4cb
247,17.2,0x8E1,ec4017f8271074e1
247,17.2,0x8E1,ec4017f8271074e1
247,16.8,0x831,ec4017f88610c431
247,16.8,0x831,ec4017f88610c431
247,16.5,0x89A,ec4017f85610949a
247,16.5,0x89A,ec4017f85610949a
247,16.3,0x8C5,ec4017f8361074c5
247,16.3,0x8C5,ec4017f8361074c5
247,16.0,0x85A,ec4017f80610445a
247,16.0,0x85A,ec4017f80610445a
247,15.8,0x8C2,ec4017f88510b4c2
247,15.8,0x8C2,ec4017f88510b4c2
247,15.5,0x869,ec4017f855108469
247,15.5,0x869,ec4017f855108469
247,15.3,0x836,ec4017f835106436
247,15.3,0x836,ec4017f835106436
247,15.0,0x8A9,ec4017f8051034a9
247,15.0,0x8A9,ec4017f8051034a9
247,14.5,0x240,ec4017f254101440
247,14.5,0x240,ec4017f254101440
247,14.2,0x26A,ec4017f22410e36a
247,14.2,0x26A,ec4017f22410e36a
247,13.9,0x228,ec4017f293104428
247,13.9,0x228,ec4017f293104428
247,13.6,0x269,ec4017f263101469
247,13.6,0x269,ec4017f263101469
247,13.4,0x283,ec4017f24310f383
247,13.4,0x283,ec4017f24310f383
247,13.1,0x243,ec4017f21310c343
247,13.1,0x243,ec4017f21310c343
247,12.8,0x20C,ec4017f28210240c
247,12.8,0x20C,ec4017f28210240c
247,12.5,0x2A7,ec4017f25210f3a7
247,12.5,0x2A7,ec4017f25210f3a7
247,12.2,0x28D,ec4017f22210c38d
247,12.2,0x28D,ec4017f22210c38d
247,11.7,0x2BE,ec4017f2711004be
247,11.7,0x2BE,ec4017f2711004be
247,11.4,0x221,ec4017f24110d321
247,11.4,0x221,ec4017f24110d321
247,11.1,0x2E1,ec4017f21110a3e1
247,11.1,0x2E1,ec4017f21110a3e1
247,10.8,0x2AE,ec4017f2801004ae
247,10.8,0x2AE,ec4017f2801004ae
247,10.5,0x205,ec4017f25010d305
247,10.5,0x205,ec4017f25010d305
247,10.2,0x22F,ec4017f22010a32f
247,10.2,0x22F,ec4017f22010a32f
247,10.0,0x2C5,ec4017f2001083c5
247,10.0,0x2C5,ec4017f2001083c5
247,9.7,0x233,ec4017f279007433
247,9.7,0x233,ec4017f279007433
247,9.1,0x26C,ec4017f21900146c
247,9.1,0x26C,ec4017f21900146c
247,8.9,0x256,ec4017f298008456
247,8.9,0x256,ec4017f298008456
247,8.6,0x217,ec4017f268005417
247,8.6,0x217,ec4017f268005417
247,8.4,0x2FD,ec4017f2480034fd
247,8.4,0x2FD,ec4017f2480034fd
247,8.1,0x23D,ec4017f21800043d
247,8.1,0x23D,ec4017f21800043d
247,7.8,0x21F,ec4017f28700641f
247,7.8,0x21F,ec4017f28700641f
247,7.6,0x22B,ec4017f26700442b
247,7.6,0x22B,ec4017f26700442b
247,7.3,0x2EB,ec4017f2370014eb
247,7.3,0x2EB,ec4017f2370014eb
247,7.1,0x201,ec4017f21700f301
247,7.1,0x201,ec4017f21700f301
247,6.6,0x27A,ec4017f26600347a
247,6.6,0x27A,ec4017f26600347a
247,6.3,0x2BA,ec4017f2360004ba
247,6.3,0x2BA,ec4017f2360004ba
247,6.1,0x250,ec4017f21600e350
247,6.1,0x250,ec4017f21600e350
247,5.8,0x2BD,ec4017f2850044bd
247,5.8,0x2BD,ec4017f2850044bd
247,5.6,0x289,ec4017f265002489
247,5.6,0x289,ec4017f265002489
247,5.4,0x263,ec4017f245000463
247,5.4,0x263,ec4017f245000463
247,5.1,0x2A3,ec4017f21500d3a3
247,5.1,0x2A3,ec4017f21500d3a3
247,4.9,0x299,ec4017f294004499
247,4.9,0x299,ec4017f294004499
247,4.4,0x232,ec4017f24400f332
247,4.4,0x232,ec4017f24400f332
247,4.2,0x26D,ec4017f22400d36d
247,4.2,0x26D,ec4017f22400d36d
247,4.0,0x287,ec4017f20400b387
247,4.0,0x287,ec4017f20400b387
247,3.8,0x25A,ec4017f28300245a
247,3.8,0x25A,ec4017f28300245a
247,3.5,0x2F1,ec4017f25300f3f1
247,3.5,0x2F1,ec4017f25300f3f1
247,3.3,0x2AE,ec4017f23300d3ae
247,3.3,0x2AE,ec4017f23300d3ae
247,3.1,0x244,ec4017f21300b344
247,3.1,0x244,ec4017f21300b344
247,2.9,0x27E,ec4017f29200247e
247,2.9,0x27E,ec4017f29200247e
247,2.7,0x24A,ec4017f27200044a
247,2.7,0x24A,ec4017f27200044a
247,2.2,0x28A,ec4017f22200b38a
247,2.2,0x28A,ec4017f22200b38a
247,2.0,0x260,ec4017f202009360
247,2.0,0x260,ec4017f202009360
247,1.8,0x2F8,ec4017f2810004f8
247,1.8,0x2F8,ec4017f2810004f8
247,1.6,0x2CC,ec4017f26100e3cc
247,1.6,0x2CC,ec4017f26100e3cc
247,1.4,0x226,ec4017f24100c326
247,1.4,0x226,ec4017f24100c326
247,1.2,0x279,ec4017f22100a379
247,1.2,0x279,ec4017f22100a379
247,1.0,0x293,ec4017f201008393
247,1.0,0x293,ec4017f201008393
247,0.8,0x2A9,ec4017f28000f3a9
247,0.8,0x2A9,ec4017f28000f3a9
247,0.6,0x29D,ec4017f26000d39d
247,0.6,0x29D,ec4017f26000d39d
247,0.4,0x277,ec4017f24000b377
247,0.4,0x277,ec4017f24000b377
247,0.2,0x228,ec4017f220009328
247,0.2,0x228,ec4017f220009328
247,0.1,0x2B7,ec4017f2100083b7
247,0.1,0x2B7,ec4017f2100083b7
247,-0.0,0x241,ec4017f20008f341
247,-0.0,0x241,ec4017f20008f341
247,-0.2,0x2AB,ec4017f2200814ab
247,-0.2,0x2AB,ec4017f2200814ab
247,-0.4,0x2F4,ec4017f2400834f4
247,-0.4,0x2F4,ec4017f2400834f4
247,-0.6,0x21E,ec4017f26008541e
247,-0.6,0x21E,ec4017f26008541e
247,-0.8,0x22A,ec4017f28008742a
247,-0.8,0x22A,ec4017f28008742a
247,-1.0,0x210,ec4017f201080410
247,-1.0,0x210,ec4017f201080410
247,-1.3,0x28F,ec4017f23108348f
247,-1.3,0x28F,ec4017f23108348f
247,-1.5,0x2D0,ec4017f2510854d0
247,-1.5,0x2D0,ec4017f2510854d0
247,-1.7,0x23A,ec4017f27108743a
247,-1.7,0x23A,ec4017f27108743a
247,-1.9,0x20E,ec4017f29108940e
247,-1.9,0x20E,ec4017f29108940e
247,-2.1,0x296,ec4017f212082496
247,-2.1,0x296,ec4017f212082496
247,-2.4,0x256,ec4017f242085456
247,-2.4,0x256,ec4017f242085456
247,-2.6,0x2BC,ec4017f2620874bc
247,-2.6,0x2BC,ec4017f2620874bc
247,-2.7,0x2C9,ec4017f2720884c9
247,-2.7,0x2C9,ec4017f2720884c9
247,-2.9,0x2FD,ec4017f29208a4fd
247,-2.9,0x2FD,ec4017f29208a4fd
247,-3.1,0x2C7,ec4017f2130834c7
247,-3.1,0x2C7,ec4017f2130834c7
247,-3.3,0x22D,ec4017f23308542d
247,-3.3,0x22D,ec4017f23308542d
247,-3.5,0x272,ec4017f253087472
247,-3.5,0x272,ec4017f253087472
247,-3.7,0x298,ec4017f273089498
247,-3.7,0x298,ec4017f273089498
247,-3.8,0x2D9,ec4017f28308a4d9
247,-3.8,0x2D9,ec4017f28308a4d9
247,-4.0,0x204,ec4017f204083404
247,-4.0,0x204,ec4017f204083404
247,-4.3,0x29B,ec4017f23408649b
247,-4.3,0x29B,ec4017f23408649b
247,-4.5,0x2C4,ec4017f2540884c4
247,-4.5,0x2C4,ec4017f2540884c4
247,-4.6,0x25B,ec4017f26408945b
247,-4.6,0x25B,ec4017f26408945b
247,-4.8,0x26F,ec4017f28408b46f
247,-4.8,0x26F,ec4017f28408b46f
247,-5.0,0x255,ec4017f205084455
247,-5.0,0x255,ec4017f205084455
247,-5.1,0x220,ec4017f215085420
247,-5.1,0x220,ec4017f215085420
247,-5.3,0x2CA,ec4017f2350874ca
247,-5.3,0x2CA,ec4017f2350874ca
247,-5.4,0x2E0,ec4017f2450884e0
247,-5.4,0x2E0,ec4017f2450884e0
247,-5.6,0x20A,ec4017f26508a40a
247,-5.6,0x20A,ec4017f26508a40a
247,-5.8,0x23E,ec4017f28508c43e
247,-5.8,0x23E,ec4017f28508c43e
247,-5.9,0x24B,ec4017f29508d44b
247,-5.9,0x24B,ec4017f29508d44b
247,-6.0,0x2A6,ec4017f2060854a6
247,-6.0,0x2A6,ec4017f2060854a6
247,-6.2,0x24C,ec4017f22608744c
247,-6.2,0x24C,ec4017f22608744c
247,-6.4,0x213,ec4017f246089413
247,-6.4,0x213,ec4017f246089413
247,-6.5,0x266,ec4017f25608a466
247,-6.5,0x266,ec4017f25608a466
247,-6.6,0x2F9,ec4017f26608b4f9
247,-6.6,0x2F9,ec4017f26608b4f9
247,-6.8,0x2CD,ec4017f28608d4cd
247,-6.8,0x2CD,ec4017f28608d4cd
247,-6.9,0x2B8,ec4017f29608e4b8
247,-6.9,0x2B8,ec4017f29608e4b8
247,-7.1,0x282,ec4017f217087482
247,-7.1,0x282,ec4017f217087482
247,-7.2,0x21D,ec4017f22708841d
247,-7.2,0x21D,ec4017f22708841d
247,-7.4,0x242,ec4017f24708a442
247,-7.4,0x242,ec4017f24708a442
247,-7.5,0x237,ec4017f25708b437
247,-7.5,0x237,ec4017f25708b437
247,-7.6,0x2A8,ec4017f26708c4a8
247,-7.6,0x2A8,ec4017f26708c4a8
247,-7.8,0x29C,ec4017f28708e49c
247,-7.8,0x29C,ec4017f28708e49c
247,-7.9,0x2E9,ec4017f29708f4e9
247,-7.9,0x2E9,ec4017f29708f4e9
247,-8.0,0x2CB,ec4017f2080874cb
247,-8.0,0x2CB,ec4017f2080874cb
247,-8.1,0x2BE,ec4017f2180884be
247,-8.1,0x2BE,ec4017f2180884be
247,-8.3,0x254,ec4017f23808a454
247,-8.3,0x254,ec4017f23808a454
247,-8.4,0x27E,ec4017f24808b47e
247,-8.4,0x27E,ec4017f24808b47e
247,-8.5,0x20B,ec4017f25808c40b
247,-8.5,0x20B,ec4017f25808c40b
247,-8.6,0x294,ec4017f26808d494
247,-8.6,0x294,ec4017f26808d494
247,-8.7,0x2E1,ec4017f27808e4e1
247,-8.7,0x2E1,ec4017f27808e4e1
247,-8.8,0x2A0,ec4017f28808f4a0
247,-8.8,0x2A0,ec4017f28808f4a0
247,-9.0,0x29A,ec4017f20908849a
247,-9.0,0x29A,ec4017f20908849a
247,-9.0,0x29A,ec4017f20908849a
247,-9.0,0x29A,ec4017f20908849a
247,-9.1,0x2EF,ec4017f2190894ef
247,-9.1,0x2EF,ec4017f2190894ef
247,-9.3,0x205,ec4017f23908b405
247,-9.3,0x205,ec4017f23908b405
247,-9.4,0x22F,ec4017f24908c42f
247,-9.4,0x22F,ec4017f24908c42f
247,-9.4,0x22F,ec4017f24908c42f
247,-9.4,0x22F,ec4017f24908c42f
247,-9.6,0x2C5,ec4017f26908e4c5
247,-9.6,0x2C5,ec4017f26908e4c5
247,-9.7,0x2B0,ec4017f27908f4b0
247,-9.7,0x2B0,ec4017f27908f4b0
247,-9.9,0x284,ec4017f299081584
247,-9.9,0x284,ec4017f299081584
247,-9.9,0x284,ec4017f299081584
247,-9.9,0x284,ec4017f299081584
247,-10.1,0x233,ec4017f210181433
247,-10.1,0x233,ec4017f210181433
247,-10.1,0x233,ec4017f210181433
247,-10.1,0x233,ec4017f210181433
247,-10.3,0x2D9,ec4017f2301834d9
247,-10.3,0x2D9,ec4017f2301834d9
247,-10.3,0x2D9,ec4017f2301834d9
247,-10.3,0x2D9,ec4017f2301834d9
247,-10.5,0x286,ec4017f250185486
247,-10.5,0x286,ec4017f250185486
247,-10.5,0x286,ec4017f250185486
247,-10.5,0x286,ec4017f250185486
247,-10.7,0x26C,ec4017f27018746c
247,-10.7,0x26C,ec4017f27018746c
247,-10.7,0x26C,ec4017f27018746c
247,-10.7,0x26C,ec4017f27018746c
247,-10.8,0x22D,ec4017f28018842d
247,-10.8,0x22D,ec4017f28018842d
247,-10.9,0x258,ec4017f290189458
247,-10.9,0x258,ec4017f290189458
247,-11.0,0x217,ec4017f201181417
247,-11.0,0x217,ec4017f201181417
247,-11.1,0x262,ec4017f211182462
247,-11.1,0x262,ec4017f211182462
247,-11.2,0x2FD,ec4017f2211834fd
247,-11.2,0x2FD,ec4017f2211834fd
247,-11.2,0x2FD,ec4017f2211834fd
247,-11.2,0x2FD,ec4017f2211834fd
247,-11.4,0x2A2,ec4017f2411854a2
247,-11.4,0x2A2,ec4017f2411854a2
247,-11.5,0x2D7,ec4017f2511864d7
247,-11.5,0x2D7,ec4017f2511864d7
247,-11.5,0x2D7,ec4017f2511864d7
247,-11.5,0x2D7,ec4017f2511864d7
247,-11.7,0x23D,ec4017f27118843d
247,-11.7,0x23D,ec4017f27118843d
247,-11.7,0x23D,ec4017f27118843d
247,-11.7,0x23D,ec4017f27118843d
247,-11.8,0x27C,ec4017f28118947c
247,-11.8,0x27C,ec4017f28118947c
247,-11.9,0x209,ec4017f29118a409
247,-11.9,0x209,ec4017f29118a409
247,-12.0,0x2E4,ec4017f2021824e4
247,-12.0,0x2E4,ec4017f2021824e4
247,-12.1,0x291,ec4017f212183491
247,-12.1,0x291,ec4017f212183491
247,-12.2,0x20E,ec4017f22218440e
247,-12.2,0x20E,ec4017f22218440e
247,-12.3,0x27B,ec4017f23218547b
247,-12.3,0x27B,ec4017f23218547b
247,-12.4,0x251,ec4017f242186451
247,-12.4,0x251,ec4017f242186451
247,-12.5,0x224,ec4017f252187424
247,-12.5,0x224,ec4017f252187424
247,-12.5,0x224,ec4017f252187424
247,-12.5,0x224,ec4017f252187424
247,-12.6,0x2BB,ec4017f2621884bb
247,-12.6,0x2BB,ec4017f2621884bb
247,-12.8,0x28F,ec4017f28218a48f
247,-12.8,0x28F,ec4017f28218a48f
247,-12.8,0x28F,ec4017f28218a48f
247,-12.8,0x28F,ec4017f28218a48f
247,-12.9,0x2FA,ec4017f29218b4fa
247,-12.9,0x2FA,ec4017f29218b4fa
247,-13.0,0x2B5,ec4017f2031834b5
247,-13.0,0x2B5,ec4017f2031834b5
247,-13.0,0x2B5,ec4017f2031834b5
247,-13.0,0x2B5,ec4017f2031834b5
247,-13.1,0x2C0,ec4017f2131844c0
247,-13.1,0x2C0,ec4017f2131844c0
247,-13.2,0x25F,ec4017f22318545f
247,-13.2,0x25F,ec4017f22318545f
247,-13.2,0x25F,ec4017f22318545f
247,-13.2,0x25F,ec4017f22318545f
247,-13.4,0x200,ec4017f243187400
247,-13.4,0x200,ec4017f243187400
247,-13.5,0x275,ec4017f253188475
247,-13.5,0x275,ec4017f253188475
247,-13.5,0x275,ec4017f253188475
247,-13.5,0x275,ec4017f253188475
247,-13.6,0x2EA,ec4017f2631894ea
247,-13.6,0x2EA,ec4017f2631894ea
247,-13.7,0x29F,ec4017f27318a49f
247,-13.7,0x29F,ec4017f27318a49f
247,-13.7,0x29F,ec4017f27318a49f
247,-13.7,0x29F,ec4017f27318a49f
247,-13.8,0x2DE,ec4017f28318b4de
247,-13.8,0x2DE,ec4017f28318b4de
247,-13.8,0x2DE,ec4017f28318b4de
247,-13.8,0x2DE,ec4017f28318b4de
247,-13.9,0x2AB,ec4017f29318c4ab
247,-13.9,0x2AB,ec4017f29318c4ab
247,-14.0,0x203,ec4017f204184403
247,-14.0,0x203,ec4017f204184403
247,-14.0,0x203,ec4017f204184403
247,-14.0,0x203,ec4017f204184403
247,-14.1,0x276,ec4017f214185476
247,-14.1,0x276,ec4017f214185476
247,-14.2,0x2E9,ec4017f2241864e9
247,-14.2,0x2E9,ec4017f2241864e9
247,-14.3,0x29C,ec4017f23418749c
247,-14.3,0x29C,ec4017f23418749c
247,-14.3,0x29C,ec4017f23418749c
247,-14.3,0x29C,ec4017f23418749c
247,-14.3,0x29C,ec4017f23418749c
247,-14.3,0x29C,ec4017f23418749c
247,-14.4,0x2B6,ec4017f2441884b6
247,-14.4,0x2B6,ec4017f2441884b6
247,-14.5,0x2C3,ec4017f2541894c3
247,-14.5,0x2C3,ec4017f2541894c3
247,-14.5,0x2C3,ec4017f2541894c3
247,-14.5,0x2C3,ec4017f2541894c3
247,-14.6,0x25C,ec4017f26418a45c
247,-14.6,0x25C,ec4017f26418a45c
247,-14.6,0x25C,ec4017f26418a45c
247,-14.6,0x25C,ec4017f26418a45c
247,-14.6,0x25C,ec4017f26418a45c
247,-14.6,0x25C,ec4017f26418a45c
247,-14.7,0x229,ec4017f27418b429
247,-14.7,0x229,ec4017f27418b429
247,-14.8,0x268,ec4017f28418c468
247,-14.8,0x268,ec4017f28418c468
247,-14.8,0x268,ec4017f28418c468
247,-14.8,0x268,ec4017f28418c468
247,-14.9,0x21D,ec4017f29418d41d
247,-14.9,0x21D,ec4017f29418d41d
247,-15.0,0x252,ec4017f205185452
247,-15.0,0x252,ec4017f205185452
247,-15.0,0x252,ec4017f205185452
247,-15.0,0x252,ec4017f205185452
247,-15.0,0x252,ec4017f205185452
247,-15.0,0x252,ec4017f205185452
247,-15.0,0x252,ec4017f205185452
247,-15.0,0x252,ec4017f205185452
247,-15.1,0x227,ec4017f215186427
247,-15.1,0x227,ec4017f215186427
247,-15.2,0x2B8,ec4017f2251874b8
247,-15.2,0x2B8,ec4017f2251874b8
247,-15.2,0x2B8,ec4017f2251874b8
247,-15.2,0x2B8,ec4017f2251874b8
247,-15.3,0x2CD,ec4017f2351884cd
247,-15.3,0x2CD,ec4017f2351884cd
247,-15.3,0x2CD,ec4017f2351884cd
247,-15.3,0x2CD,ec4017f2351884cd
247,-15.3,0x2CD,ec4017f2351884cd
247,-15.3,0x2CD,ec4017f2351884cd
247,-15.4,0x2E7,ec4017f2451894e7
247,-15.4,0x2E7,ec4017f2451894e7
247,-15.4,0x2E7,ec4017f2451894e7
247,-15.4,0x2E7,ec4017f2451894e7
247,-15.5,0x292,ec4017f25518a492
247,-15.5,0x292,ec4017f25518a492
247,-15.6,0x20D,ec4017f26518b40d
247,-15.6,0x20D,ec4017f26518b40d
247,-15.6,0x20D,ec4017f26518b40d
247,-15.6,0x20D,ec4017f26518b40d
247,-15.6,0x20D,ec4017f26518b40d
247,-15.6,0x20D,ec4017f26518b40d
247,-15.7,0x278,ec4017f27518c478
247,-15.7,0x278,ec4017f27518c478
247,-15.7,0x278,ec4017f27518c478
247,-15.7,0x278,ec4017f27518c478
247,-15.8,0x239,ec4017f28518d439
247,-15.8,0x239,ec4017f28518d439
247,-15.8,0x239,ec4017f28518d439
247,-15.8,0x239,ec4017f28518d439
247,-15.9,0x24C,ec4017f29518e44c
247,-15.9,0x24C,ec4017f29518e44c
247,-15.9,0x24C,ec4017f29518e44c
247,-15.9,0x24C,ec4017f29518e44c
247,-16.0,0x2A1,ec4017f2061864a1
247,-16.0,0x2A1,ec4017f2061864a1
247,-16.0,0x2A1,ec4017f2061864a1
247,-16.0,0x2A1,ec4017f2061864a1
247,-16.0,0x2A1,ec4017f2061864a1
247,-16.0,0x2A1,ec4017f2061864a1
247,-16.0,0x2A1,ec4017f2061864a1
247,-16.0,0x2A1,ec4017f2061864a1
247,-16.0,0x2A1,ec4017f2061864a1
247,-16.0,0x2A1,ec4017f2061864a1
247,-15.9,0x24C,ec4017f29518e44c
247,-15.9,0x24C,ec4017f29518e44c
247,-15.9,0x24C,ec4017f29518e44c
247,-15.9,0x24C,ec4017f29518e44c
247,-15.8,0x239,ec4017f28518d439
247,-15.8,0x239,ec4017f28518d439
247,-15.7,0x278,ec4017f27518c478
247,-15.7,0x278,ec4017f27518c478
247,-15.6,0x20D,ec4017f26518b40d
247,-15.6,0x20D,ec4017f26518b40d
247,-15.5,0x292,ec4017f25518a492
247,-15.5,0x292,ec4017f25518a492
247,-15.4,0x2E7,ec4017f2451894e7
247,-15.4,0x2E7,ec4017f2451894e7
247,-15.3,0x2CD,ec4017f2351884cd
247,-15.3,0x2CD,ec4017f2351884cd
247,-15.1,0x227,ec4017f215186427
247,-15.1,0x227,ec4017f215186427
247,-14.9,0x21D,ec4017f29418d41d
247,-14.9,0x21D,ec4017f29418d41d
247,-14.7,0x229,ec4017f27418b429
247,-14.7,0x229,ec4017f27418b429
247,-14.6,0x031,ec4017f064188431
247,-14.6,0x031,ec4017f064188431
247,-14.3,0x0F1,ec4017f0341854f1
247,-14.3,0x0F1,ec4017f0341854f1
247,-14.1,0x01B,ec4017f01418341b
247,-14.1,0x01B,ec4017f01418341b
247,-13.9,0x0C6,ec4017f09318a4c6
247,-13.9,0x0C6,ec4017f09318a4c6
247,-13.6,0x087,ec4017f063187487
247,-13.6,0x087,ec4017f063187487
247,-13.5,0x018,ec4017f053186418
247,-13.5,0x018,ec4017f053186418
247,-13.2,0x032,ec4017f023183432
247,-13.2,0x032,ec4017f023183432
247,-12.9,0x097,ec4017f092189497
247,-12.9,0x097,ec4017f092189497
247,-12.7,0x0A3,ec4017f0721874a3
247,-12.7,0x0A3,ec4017f0721874a3
247,-12.5,0x049,ec4017f052185449
247,-12.5,0x049,ec4017f052185449
247,-12.2,0x063,ec4017f022182463
247,-12.2,0x063,ec4017f022182463
247,-11.9,0x064,ec4017f091188464
247,-11.9,0x064,ec4017f091188464
247,-11.6,0x025,ec4017f061185425
247,-11.6,0x025,ec4017f061185425
247,-11.4,0x0CF,ec4017f0411834cf
247,-11.4,0x0CF,ec4017f0411834cf
247,-11.1,0x00F,ec4017f01118040f
247,-11.1,0x00F,ec4017f01118040f
247,-10.8,0x040,ec4017f080186440
247,-10.8,0x040,ec4017f080186440
247,-10.5,0x0EB,ec4017f0501834eb
247,-10.5,0x0EB,ec4017f0501834eb
247,-10.2,0x0C1,ec4017f0201804c1
247,-10.2,0x0C1,ec4017f0201804c1
247,-10.0,0x02B,ec4017f00018e32b
247,-10.0,0x02B,ec4017f00018e32b
247,-9.7,0x0DD,ec4017f07908d4dd
247,-9.7,0x0DD,ec4017f07908d4dd
247,-9.4,0x042,ec4017f04908a442
247,-9.4,0x042,ec4017f04908a442
247,-9.2,0x01D,ec4017f02908841d
247,-9.2,0x01D,ec4017f02908841d
247,-8.9,0x0B8,ec4017f09808e4b8
247,-8.9,0x0B8,ec4017f09808e4b8
247,-8.6,0x0F9,ec4017f06808b4f9
247,-8.6,0x0F9,ec4017f06808b4f9
247,-8.3,0x039,ec4017f038088439
247,-8.3,0x039,ec4017f038088439
247,-8.0,0x0A6,ec4017f0080854a6
247,-8.0,0x0A6,ec4017f0080854a6
247,-7.8,0x0F1,ec4017f08708c4f1
247,-7.8,0x0F1,ec4017f08708c4f1
247,-7.5,0x05A,ec4017f05708945a
247,-7.5,0x05A,ec4017f05708945a
247,-7.2,0x070,ec4017f027086470
247,-7.2,0x070,ec4017f027086470
247,-7.0,0x09A,ec4017f00708449a
247,-7.0,0x09A,ec4017f00708449a
247,-6.7,0x0E1,ec4017f07608a4e1
247,-6.7,0x0E1,ec4017f07608a4e1
247,-6.4,0x07E,ec4017f04608747e
247,-6.4,0x07E,ec4017f04608747e
247,-6.2,0x021,ec4017f026085421
247,-6.2,0x021,ec4017f026085421
247,-5.9,0x026,ec4017f09508b426
247,-5.9,0x026,ec4017f09508b426
247,-5.7,0x012,ec4017f075089412
247,-5.7,0x012,ec4017f075089412
247,-5.4,0x08D,ec4017f04508648d
247,-5.4,0x08D,ec4017f04508648d
247,-5.1,0x04D,ec4017f01508344d
247,-5.1,0x04D,ec4017f01508344d
247,-4.8,0x002,ec4017f084089402
247,-4.8,0x002,ec4017f084089402
247,-4.6,0x036,ec4017f064087436
247,-4.6,0x036,ec4017f064087436
247,-4.4,0x0DC,ec4017f0440854dc
247,-4.4,0x0DC,ec4017f0440854dc
247,-4.1,0x01C,ec4017f01408241c
247,-4.1,0x01C,ec4017f01408241c
247,-3.9,0x0C1,ec4017f0930894c1
247,-3.9,0x0C1,ec4017f0930894c1
247,-3.6,0x080,ec4017f063086480
247,-3.6,0x080,ec4017f063086480
247,-3.2,0x035,ec4017f023082435
247,-3.2,0x035,ec4017f023082435
247,-2.7,0x0A4,ec4017f0720864a4
247,-2.7,0x0A4,ec4017f0720864a4
247,-2.4,0x18D,ec4017f14208448d
247,-2.4,0x18D,ec4017f14208448d
247,-2.2,0x1D2,ec4017f1220824d2
247,-2.2,0x1D2,ec4017f1220824d2
247,-2.0,0x138,ec4017f102080438
247,-2.0,0x138,ec4017f102080438
247,-1.7,0x1E1,ec4017f1710864e1
247,-1.7,0x1E1,ec4017f1710864e1
247,-1.5,0x10B,ec4017f15108440b
247,-1.5,0x10B,ec4017f15108440b
247,-1.3,0x154,ec4017f131082454
247,-1.3,0x154,ec4017f131082454
247,-1.0,0x1CB,ec4017f10108f3cb
247,-1.0,0x1CB,ec4017f10108f3cb
247,-0.8,0x1F1,ec4017f1800864f1
247,-0.8,0x1F1,ec4017f1800864f1
247,-0.6,0x1C5,ec4017f1600844c5
247,-0.6,0x1C5,ec4017f1600844c5
247,-0.4,0x12F,ec4017f14008242f
247,-0.4,0x12F,ec4017f14008242f
247,-0.2,0x170,ec4017f120080470
247,-0.2,0x170,ec4017f120080470
247,-0.0,0x19A,ec4017f10008e39a
247,-0.0,0x19A,ec4017f10008e39a
247,0.2,0x1F3,ec4017f1200083f3
247,0.2,0x1F3,ec4017f1200083f3
247,0.3,0x186,ec4017f130009386
247,0.3,0x186,ec4017f130009386
247,0.6,0x146,ec4017f16000c346
247,0.6,0x146,ec4017f16000c346
247,1.0,0x148,ec4017f101007348
247,1.0,0x148,ec4017f101007348
247,1.2,0x1A2,ec4017f1210093a2
247,1.2,0x1A2,ec4017f1210093a2
247,1.3,0x1D7,ec4017f13100a3d7
247,1.3,0x1D7,ec4017f13100a3d7
247,1.6,0x117,ec4017f16100d317
247,1.6,0x117,ec4017f16100d317
247,1.7,0x162,ec4017f17100e362
247,1.7,0x162,ec4017f17100e362
247,1.9,0x156,ec4017f191000456
247,1.9,0x156,ec4017f191000456
247,2.1,0x1CE,ec4017f1120093ce
247,2.1,0x1CE,ec4017f1120093ce
