Timestamp,House,Channel,Temp_C,Nib7,Captured,Generated,Match,Diffs
2025-11-19 17:49:37,3,1,13.9,0x2,ec4013029310132,ec4013029310132,OK,-
2025-11-19 17:50:16,3,1,13.9,0x2,ec4013029310132,ec4013029310132,OK,-
2025-11-19 17:50:16,3,1,13.9,0x2,ec4013029310132,ec4013029310132,OK,-
2025-11-19 17:50:55,3,1,13.8,0x2,ec4013028310035,ec4013028310035,OK,-
2025-11-19 17:50:55,3,1,13.8,0x2,ec4013028310035,ec4013028310035,OK,-
2025-11-19 17:51:34,3,1,13.8,0x2,ec4013028310035,ec4013028310035,OK,-
2025-11-19 17:51:34,3,1,13.8,0x2,ec4013028310035,ec4013028310035,OK,-
2025-11-19 17:52:13,3,1,13.8,0x2,ec4013028310035,ec4013028310035,OK,-
2025-11-19 17:52:13,3,1,13.8,0x2,ec4013028310035,ec4013028310035,OK,-
2025-11-19 17:52:52,3,1,13.8,0x2,ec4013028310035,ec4013028310035,OK,-
2025-11-19 17:52:52,3,1,13.8,0x2,ec4013028310035,ec4013028310035,OK,-
2025-11-19 17:53:31,3,1,13.7,0x2,ec4013027310f21,ec4013027310f21,OK,-
2025-11-19 17:53:31,3,1,13.7,0x2,ec4013027310f21,ec4013027310f21,OK,-
2025-11-19 17:54:10,3,1,13.7,0x2,ec4013027310f21,ec4013027310f21,OK,-
2025-11-19 17:54:10,3,1,13.7,0x2,ec4013027310f21,ec4013027310f21,OK,-
2025-11-19 17:54:49,3,1,13.7,0x2,ec4013027310f21,ec4013027310f21,OK,-
2025-11-19 17:54:49,3,1,13.7,0x2,ec4013027310f21,ec4013027310f21,OK,-
2025-11-19 17:55:28,3,1,13.7,0x2,ec4013027310f21,ec4013027310f21,OK,-
2025-11-19 17:55:28,3,1,13.7,0x2,ec4013027310f21,ec4013027310f21,OK,-
2025-11-19 17:56:07,3,1,13.7,0x2,ec4013027310f21,ec4013027310f21,OK,-
2025-11-19 17:56:07,3,1,13.7,0x2,ec4013027310f21,ec4013027310f21,OK,-
2025-11-19 17:56:46,3,1,13.7,0x2,ec4013027310f21,ec4013027310f21,OK,-
2025-11-19 17:56:46,3,1,13.7,0x2,ec4013027310f21,ec4013027310f21,OK,-
2025-11-19 17:57:25,3,1,13.7,0x2,ec4013027310f21,ec4013027310f21,OK,-
2025-11-19 17:57:25,3,1,13.7,0x2,ec4013027310f21,ec4013027310f21,OK,-
2025-11-19 17:58:04,3,1,13.6,0x2,ec4013026310e26,ec4013026310e26,OK,-
2025-11-19 17:58:04,3,1,13.6,0x2,ec4013026310e26,ec4013026310e26,OK,-
2025-11-19 17:58:43,3,1,13.6,0x2,ec4013026310e26,ec4013026310e26,OK,-
2025-11-19 17:58:43,3,1,13.6,0x2,ec4013026310e26,ec4013026310e26,OK,-
2025-11-19 17:59:22,3,1,13.6,0x2,ec4013026310e26,ec4013026310e26,OK,-
2025-11-19 17:59:22,3,1,13.6,0x2,ec4013026310e26,ec4013026310e26,OK,-
2025-11-19 18:00:01,3,1,13.6,0x2,ec4013026310e26,ec4013026310e26,OK,-
2025-11-19 18:00:01,3,1,13.6,0x2,ec4013026310e26,ec4013026310e26,OK,-
2025-11-19 18:00:41,3,1,13.6,0x2,ec4013026310e26,ec4013026310e26,OK,-
2025-11-19 18:00:41,3,1,13.6,0x2,ec4013026310e26,ec4013026310e26,OK,-
2025-11-19 18:01:19,3,1,13.6,0x2,ec4013026310e26,ec4013026310e26,OK,-
2025-11-19 18:01:19,3,1,13.6,0x2,ec4013026310e26,ec4013026310e26,OK,-
2025-11-19 18:01:59,3,1,13.6,0x2,ec4013026310e26,ec4013026310e26,OK,-
2025-11-19 18:01:59,3,1,13.6,0x2,ec4013026310e26,ec4013026310e26,OK,-
2025-11-19 18:02:37,3,1,13.6,0x2,ec4013026310e26,ec4013026310e26,OK,-
2025-11-19 18:02:37,3,1,13.6,0x2,ec4013026310e26,ec4013026310e26,OK,-
2025-11-19 18:03:16,3,1,13.5,0x2,ec4013025310d2f,ec4013025310d2f,OK,-
2025-11-19 18:03:16,3,1,13.5,0x2,ec4013025310d2f,ec4013025310d2f,OK,-
2025-11-19 18:03:56,3,1,13.5,0x2,ec4013025310d2f,ec4013025310d2f,OK,-
2025-11-19 18:03:56,3,1,13.5,0x2,ec4013025310d2f,ec4013025310d2f,OK,-
2025-11-19 18:04:34,3,1,13.5,0x2,ec4013025310d2f,ec4013025310d2f,OK,-
2025-11-19 18:04:34,3,1,13.5,0x2,ec4013025310d2f,ec4013025310d2f,OK,-
2025-11-19 18:05:14,3,1,13.5,0x2,ec4013025310d2f,ec4013025310d2f,OK,-
2025-11-19 18:05:14,3,1,13.5,0x2,ec4013025310d2f,ec4013025310d2f,OK,-
2025-11-19 18:34:29,3,1,13.2,0x0,ec401300231082b,ec401300231082b,OK,-
2025-11-19 18:34:29,3,1,13.2,0x0,ec401300231082b,ec401300231082b,OK,-
2025-11-19 18:35:08,3,1,13.2,0x0,ec401300231082b,ec401300231082b,OK,-
2025-11-19 18:35:08,3,1,13.2,0x0,ec401300231082b,ec401300231082b,OK,-
2025-11-19 18:35:47,3,1,13.2,0x0,ec401300231082b,ec401300231082b,OK,-
2025-11-19 18:35:47,3,1,13.2,0x0,ec401300231082b,ec401300231082b,OK,-
2025-11-19 18:36:26,3,1,13.2,0x0,ec401300231082b,ec401300231082b,OK,-
2025-11-19 18:36:26,3,1,13.2,0x0,ec401300231082b,ec401300231082b,OK,-
2025-11-19 18:37:05,3,1,13.2,0x0,ec401300231082b,ec401300231082b,OK,-
2025-11-19 18:37:05,3,1,13.2,0x0,ec401300231082b,ec401300231082b,OK,-
2025-11-19 18:38:23,3,1,13.1,0x0,ec4013001310722,ec4013001310722,OK,-
2025-11-19 18:38:23,3,1,13.1,0x0,ec4013001310722,ec4013001310722,OK,-
2025-11-19 18:39:02,3,1,13.2,0x0,ec401300231082b,ec401300231082b,OK,-
2025-11-19 18:39:02,3,1,13.2,0x0,ec401300231082b,ec401300231082b,OK,-
2025-11-19 18:39:41,3,1,13.5,0x0,ec4013005310b29,ec4013005310b29,OK,-
2025-11-19 18:39:41,3,1,13.5,0x0,ec4013005310b29,ec4013005310b29,OK,-
2025-11-19 18:40:20,3,1,13.8,0x0,ec4013008310e23,ec4013008310e23,OK,-
2025-11-19 18:40:20,3,1,13.8,0x0,ec4013008310e23,ec4013008310e23,OK,-
2025-11-19 18:40:59,3,1,14.1,0x0,ec4013001410829,ec4013001410829,OK,-
2025-11-19 18:40:59,3,1,14.1,0x0,ec4013001410829,ec4013001410829,OK,-
2025-11-19 18:41:38,3,1,14.3,0x0,ec4013003410a27,ec4013003410a27,OK,-
2025-11-19 18:41:38,3,1,14.3,0x0,ec4013003410a27,ec4013003410a27,OK,-
2025-11-19 18:42:17,3,1,14.6,0x0,ec4013006410d2b,ec4013006410d2b,OK,-
2025-11-19 18:42:17,3,1,14.6,0x0,ec4013006410d2b,ec4013006410d2b,OK,-
2025-11-19 18:42:56,3,1,14.8,0x0,ec4013008410f28,ec4013008410f28,OK,-
2025-11-19 18:42:56,3,1,14.8,0x0,ec4013008410f28,ec4013008410f28,OK,-
2025-11-19 18:44:14,3,1,15.3,0x0,ec4013003510b22,ec4013003510b22,OK,-
2025-11-19 18:44:14,3,1,15.3,0x0,ec4013003510b22,ec4013003510b22,OK,-
2025-11-19 18:44:53,3,1,15.5,0x0,ec4013005510d27,ec4013005510d27,OK,-
2025-11-19 18:44:53,3,1,15.5,0x0,ec4013005510d27,ec4013005510d27,OK,-
2025-11-19 18:45:32,3,1,15.7,0x0,ec4013007510f29,ec4013007510f29,OK,-
2025-11-19 18:45:32,3,1,15.7,0x0,ec4013007510f29,ec4013007510f29,OK,-
2025-11-19 18:46:11,3,1,16.0,0x0,ec4013000610924,ec4013000610924,OK,-
2025-11-19 18:46:11,3,1,16.0,0x0,ec4013000610924,ec4013000610924,OK,-
2025-11-19 18:46:50,3,1,16.1,0x0,ec4013001610a23,ec4013001610a23,OK,-
2025-11-19 18:46:50,3,1,16.1,0x0,ec4013001610a23,ec4013001610a23,OK,-
2025-11-19 18:47:29,3,1,16.3,0x0,ec4013003610c2d,ec4013003610c2d,OK,-
2025-11-19 18:47:29,3,1,16.3,0x0,ec4013003610c2d,ec4013003610c2d,OK,-
2025-11-19 18:48:08,3,1,16.5,0x0,ec4013005610e28,ec4013005610e28,OK,-
2025-11-19 18:48:08,3,1,16.5,0x0,ec4013005610e28,ec4013005610e28,OK,-
2025-11-19 18:48:47,3,1,16.6,0x0,ec4013006610f21,ec4013006610f21,OK,-
2025-11-19 18:48:47,3,1,16.6,0x0,ec4013006610f21,ec4013006610f21,OK,-
2025-11-19 18:49:26,3,1,16.8,0x0,ec4013008610132,ec4013008610132,OK,-
2025-11-19 18:49:26,3,1,16.8,0x0,ec4013008610132,ec4013008610132,OK,-
2025-11-19 18:50:44,3,1,17.0,0x0,ec4013000710a21,ec4013000710a21,OK,-
2025-11-19 18:50:44,3,1,17.0,0x0,ec4013000710a21,ec4013000710a21,OK,-
2025-11-19 18:51:23,3,1,17.2,0x0,ec4013002710c2f,ec4013002710c2f,OK,-
2025-11-19 18:51:23,3,1,17.2,0x0,ec4013002710c2f,ec4013002710c2f,OK,-
2025-11-19 18:52:02,3,1,17.3,0x0,ec4013003710d28,ec4013003710d28,OK,-
2025-11-19 18:52:02,3,1,17.3,0x0,ec4013003710d28,ec4013003710d28,OK,-
2025-11-19 18:52:41,3,1,17.4,0x0,ec4013004710e2a,ec4013004710e2a,OK,-
2025-11-19 18:52:41,3,1,17.4,0x0,ec4013004710e2a,ec4013004710e2a,OK,-
2025-11-19 18:53:20,3,1,17.5,0x0,ec4013005710f2d,ec4013005710f2d,OK,-
2025-11-19 18:53:20,3,1,17.5,0x0,ec4013005710f2d,ec4013005710f2d,OK,-
2025-11-19 18:53:59,3,1,17.6,0x0,ec4013006710034,ec4013006710034,OK,-
2025-11-19 18:53:59,3,1,17.6,0x0,ec4013006710034,ec4013006710034,OK,-
2025-11-19 18:54:38,3,1,17.7,0x0,ec4013007710133,ec4013007710133,OK,-
2025-11-19 18:54:38,3,1,17.7,0x0,ec4013007710133,ec4013007710133,OK,-
2025-11-19 18:55:17,3,1,17.8,0x0,ec4013008710237,ec4013008710237,OK,-
2025-11-19 18:55:17,3,1,17.8,0x0,ec4013008710237,ec4013008710237,OK,-
2025-11-19 18:55:56,3,1,17.9,0x0,ec4013009710330,ec4013009710330,OK,-
2025-11-19 18:55:56,3,1,17.9,0x0,ec4013009710330,ec4013009710330,OK,-
2025-11-19 18:56:35,3,1,17.9,0x0,ec4013009710330,ec4013009710330,OK,-
2025-11-19 18:56:35,3,1,17.9,0x0,ec4013009710330,ec4013009710330,OK,-
2025-11-19 18:57:14,3,1,18.0,0x1,ec4013010810c29,ec4013010810c29,OK,-
2025-11-19 18:57:14,3,1,18.0,0x1,ec4013010810c29,ec4013010810c29,OK,-
2025-11-19 18:57:53,3,1,18.1,0x1,ec4013011810d2e,ec4013011810d2e,OK,-
2025-11-19 18:57:53,3,1,18.1,0x1,ec4013011810d2e,ec4013011810d2e,OK,-
2025-11-19 18:58:32,3,1,18.2,0x1,ec4013012810e27,ec4013012810e27,OK,-
2025-11-19 18:58:32,3,1,18.2,0x1,ec4013012810e27,ec4013012810e27,OK,-
2025-11-19 18:59:11,3,1,18.2,0x1,ec4013012810e27,ec4013012810e27,OK,-
2025-11-19 18:59:11,3,1,18.2,0x1,ec4013012810e27,ec4013012810e27,OK,-
2025-11-19 18:59:50,3,1,18.3,0x1,ec4013013810f20,ec4013013810f20,OK,-
2025-11-19 18:59:50,3,1,18.3,0x1,ec4013013810f20,ec4013013810f20,OK,-
2025-11-19 19:00:29,3,1,18.3,0x1,ec4013013810f20,ec4013013810f20,OK,-
2025-11-19 19:00:29,3,1,18.3,0x1,ec4013013810f20,ec4013013810f20,OK,-
2025-11-19 19:02:26,3,1,18.5,0x1,ec4013015810135,ec4013015810135,OK,-
2025-11-19 19:02:26,3,1,18.5,0x1,ec4013015810135,ec4013015810135,OK,-
2025-11-19 19:03:44,3,1,18.6,0x1,ec401301681023c,ec401301681023c,OK,-
2025-11-19 19:03:44,3,1,18.6,0x1,ec401301681023c,ec401301681023c,OK,-
2025-11-19 19:05:02,3,1,18.7,0x1,ec401301781033b,ec401301781033c,ERROR,14:B→C
2025-11-19 19:05:02,3,1,18.7,0x1,ec401301781033b,ec401301781033c,ERROR,14:B→C
2025-11-19 19:05:41,3,1,18.7,0x1,ec401301781033b,ec401301781033c,ERROR,14:B→C
2025-11-19 19:05:41,3,1,18.7,0x1,ec401301781033b,ec401301781033c,ERROR,14:B→C
2025-11-19 19:06:20,3,1,18.8,0x1,ec401301881043f,ec401301881043f,OK,-
2025-11-19 19:06:20,3,1,18.8,0x1,ec401301881043f,ec401301881043f,OK,-
2025-11-19 19:06:59,3,1,19.2,0x1,ec4013012910f22,ec4013012910f22,OK,-
2025-11-19 19:06:59,3,1,19.2,0x1,ec4013012910f22,ec4013012910f22,OK,-
2025-11-19 19:07:39,3,1,19.8,0x1,ec401301891053a,ec401301891053a,OK,-
2025-11-19 19:07:39,3,1,19.8,0x1,ec401301891053a,ec401301891053a,OK,-
2025-11-19 19:08:17,3,1,20.3,0x1,ec4013013020828,ec4013013020828,OK,-
2025-11-19 19:08:17,3,1,20.3,0x1,ec4013013020828,ec4013013020828,OK,-
2025-11-19 19:08:56,3,1,20.9,0x1,ec4013019020e20,ec4013019020e20,OK,-
2025-11-19 19:08:56,3,1,20.9,0x1,ec4013019020e20,ec4013019020e20,OK,-
2025-11-19 19:09:36,3,1,21.4,0x1,ec4013014120a2f,ec4013014120a2f,OK,-
2025-11-19 19:09:36,3,1,21.4,0x1,ec4013014120a2f,ec4013014120a2f,OK,-
2025-11-19 19:10:14,3,1,21.8,0x1,ec4013018120e22,ec4013018120e22,OK,-
2025-11-19 19:10:14,3,1,21.8,0x1,ec4013018120e22,ec4013018120e22,OK,-
2025-11-19 19:10:54,3,1,22.3,0x1,ec4013013220a22,ec4013013220a22,OK,-
2025-11-19 19:10:54,3,1,22.3,0x1,ec4013013220a22,ec4013013220a22,OK,-
2025-11-19 19:11:32,3,1,22.6,0x1,ec4013016220d2e,ec4013016220d2e,OK,-
2025-11-19 19:11:32,3,1,22.6,0x1,ec4013016220d2e,ec4013016220d2e,OK,-
2025-11-19 19:12:11,3,1,23.0,0x1,ec401301032082e,ec401301032082a,ERROR,14:E→A
2025-11-19 19:12:11,3,1,23.0,0x1,ec401301032082e,ec401301032082a,ERROR,14:E→A
2025-11-19 19:12:51,3,1,23.4,0x1,ec4013014320c25,ec4013014320c25,OK,-
2025-11-19 19:12:51,3,1,23.4,0x1,ec4013014320c25,ec4013014320c25,OK,-
